date,municipio_ibge,suicidios,obitos_totais,taxa_suicidio
2019-01-01,4303558,1,5,0.2
2019-01-01,4303806,1,4,0.25
2019-01-01,4303905,2,36,0.05555555555555555
2019-01-01,4304200,1,20,0.05
2019-01-01,4304408,1,25,0.04
2019-01-01,4304671,1,1,1.0
2019-01-01,4305108,5,221,0.02262443438914027
2019-01-01,4305959,1,3,0.3333333333333333
2019-01-01,4306601,2,20,0.1
2019-01-01,4306700,1,2,0.5
2019-01-01,4307005,1,52,0.019230769230769232
2019-01-01,4307609,1,21,0.047619047619047616
2019-01-01,4307708,2,66,0.030303030303030304
2019-01-01,4308607,1,21,0.047619047619047616
2019-01-01,4309159,1,2,0.5
2019-01-01,4309209,3,177,0.01694915254237288
2019-01-01,4309308,1,57,0.017543859649122806
2019-01-01,4309605,2,10,0.2
2019-01-01,4310207,2,56,0.03571428571428571
2019-01-01,4310504,1,10,0.1
2019-01-01,4311403,1,36,0.027777777777777776
2019-01-01,4311809,2,12,0.16666666666666666
2019-01-01,4311981,1,5,0.2
2019-01-01,4312658,1,12,0.08333333333333333
2019-01-01,4312674,1,2,0.5
2019-01-01,4313011,1,2,0.5
2019-01-01,4313391,1,4,0.25
2019-01-01,4313409,1,157,0.006369426751592357
2019-01-01,4313441,1,2,0.5
2019-01-01,4313490,1,2,0.5
2019-01-01,4314035,1,4,0.25
2019-01-01,4314100,3,123,0.024390243902439025
2019-01-01,4314159,1,4,0.25
2019-01-01,4314407,6,253,0.023715415019762844
2019-01-01,4314902,17,1032,0.016472868217054265
2019-01-01,4315354,1,5,0.2
2019-01-01,4315602,2,156,0.01282051282051282
2019-01-01,4315750,1,3,0.3333333333333333
2019-01-01,4316808,2,90,0.022222222222222223
2019-01-01,4316907,5,163,0.03067484662576687
2019-01-01,4317103,1,62,0.016129032258064516
2019-01-01,4317509,2,53,0.03773584905660377
2019-01-01,4317608,2,32,0.0625
2019-01-01,4318705,2,129,0.015503875968992248
2019-01-01,4319000,1,11,0.09090909090909091
2019-01-01,4319406,1,11,0.09090909090909091
2019-01-01,4319604,1,13,0.07692307692307693
2019-01-01,4319703,1,5,0.2
2019-01-01,4319901,1,48,0.020833333333333332
2019-01-01,4320008,1,79,0.012658227848101266
2019-01-01,4320230,1,4,0.25
2019-01-01,4320909,1,11,0.09090909090909091
2019-01-01,4321204,1,39,0.02564102564102564
2019-01-01,4321303,1,25,0.04
2019-01-01,4321709,1,18,0.05555555555555555
2019-01-01,4321808,1,19,0.05263157894736842
2019-01-01,4321907,1,25,0.04
2019-01-01,4321956,1,8,0.125
2019-01-01,4322202,1,8,0.125
2019-01-01,4322400,1,70,0.014285714285714285
2019-01-01,4322608,2,43,0.046511627906976744
2019-01-01,4322905,1,5,0.2
2019-01-01,4323002,2,145,0.013793103448275862
2019-01-01,4323101,1,9,0.1111111111111111
2019-01-01,5000708,1,27,0.037037037037037035
2019-01-01,5002704,8,409,0.019559902200488997
2019-01-01,5003702,4,113,0.035398230088495575
2019-01-01,5004809,1,3,0.3333333333333333
2019-01-01,5006200,1,18,0.05555555555555555
2019-01-01,5006309,1,24,0.041666666666666664
2019-01-01,5006408,1,7,0.14285714285714285
2019-01-01,5006606,2,42,0.047619047619047616
2019-01-01,5007208,1,12,0.08333333333333333
2019-01-01,5007695,1,20,0.05
2019-01-01,5008305,2,49,0.04081632653061224
2019-01-01,5101308,1,6,0.16666666666666666
2019-01-01,5101407,1,12,0.08333333333333333
2019-01-01,5101852,1,3,0.3333333333333333
2019-01-01,5102504,1,35,0.02857142857142857
2019-01-01,5103379,1,7,0.14285714285714285
2019-01-01,5103403,3,247,0.012145748987854251
2019-01-01,5103957,1,2,0.5
2019-01-01,5105101,1,17,0.058823529411764705
2019-01-01,5105234,1,5,0.2
2019-01-01,5105606,1,9,0.1111111111111111
2019-01-01,5105622,1,13,0.07692307692307693
2019-01-01,5106216,1,3,0.3333333333333333
2019-01-01,5106505,1,19,0.05263157894736842
2019-01-01,5107107,1,8,0.125
2019-01-01,5107198,1,2,0.5
2019-01-01,5107602,1,101,0.009900990099009901
2019-01-01,5200258,2,60,0.03333333333333333
2019-01-01,5200308,1,26,0.038461538461538464
2019-01-01,5201108,4,217,0.018433179723502304
2019-01-01,5201405,3,224,0.013392857142857142
2019-01-01,5203500,1,13,0.07692307692307693
2019-01-01,5204409,1,8,0.125
2019-01-01,5205497,1,19,0.05263157894736842
2019-01-01,5205521,1,2,0.5
2019-01-01,5208004,1,50,0.02
2019-01-01,5208707,11,725,0.015172413793103448
2019-01-01,5208806,1,27,0.037037037037037035
2019-01-01,5209705,1,18,0.05555555555555555
2019-01-01,5211503,2,54,0.037037037037037035
2019-01-01,5211800,1,25,0.04
2019-01-01,5212006,1,3,0.3333333333333333
2019-01-01,5212501,1,78,0.01282051282051282
2019-01-01,5213103,1,26,0.038461538461538464
2019-01-01,5214002,1,12,0.08333333333333333
2019-01-01,5214507,1,14,0.07142857142857142
2019-01-01,5215504,1,4,0.25
2019-01-01,5218052,1,1,1.0
2019-01-01,5218508,1,29,0.034482758620689655
2019-01-01,5218607,1,5,0.2
2019-01-01,5218805,1,81,0.012345679012345678
2019-01-01,5219803,1,4,0.25
2019-01-01,5220454,1,58,0.017241379310344827
2019-01-01,5221403,1,66,0.015151515151515152
2019-01-01,5221502,1,4,0.25
2019-01-01,5221601,2,25,0.08
2019-01-01,5221858,1,51,0.0196078431372549
2019-01-01,5221908,1,2,0.5
2019-01-01,5300108,14,1011,0.013847675568743818
2019-02-01,1100015,1,8,0.125
2019-02-01,1100049,1,35,0.02857142857142857
2019-02-01,1100122,1,47,0.02127659574468085
2019-02-01,1100155,1,12,0.08333333333333333
2019-02-01,1100205,5,162,0.030864197530864196
2019-02-01,1100296,1,6,0.16666666666666666
2019-02-01,1100304,1,38,0.02631578947368421
2019-02-01,1101500,1,5,0.2
2019-02-01,1101807,1,7,0.14285714285714285
2019-02-01,1200104,1,10,0.1
2019-02-01,1200401,2,141,0.014184397163120567
2019-02-01,1200807,1,5,0.2
2019-02-01,1300631,1,6,0.16666666666666666
2019-02-01,1300680,1,6,0.16666666666666666
2019-02-01,1301407,1,13,0.07692307692307693
2019-02-01,1302504,2,33,0.06060606060606061
2019-02-01,1302603,8,932,0.008583690987124463
2019-02-01,1303700,1,7,0.14285714285714285
2019-02-01,1303809,1,15,0.06666666666666667
2019-02-01,1303908,2,7,0.2857142857142857
2019-02-01,1400100,2,138,0.014492753623188406
2019-02-01,1400456,1,4,0.25
2019-02-01,1500800,1,209,0.004784688995215311
2019-02-01,1501303,2,45,0.044444444444444446
2019-02-01,1501402,5,726,0.006887052341597796
2019-02-01,1502103,1,43,0.023255813953488372
2019-02-01,1502301,1,15,0.06666666666666667
2019-02-01,1503200,1,17,0.058823529411764705
2019-02-01,1503606,1,56,0.017857142857142856
2019-02-01,1504422,1,47,0.02127659574468085
2019-02-01,1505106,1,17,0.058823529411764705
2019-02-01,1505304,1,25,0.04
2019-02-01,1505437,1,14,0.07142857142857142
2019-02-01,1505502,1,36,0.027777777777777776
2019-02-01,1505536,2,77,0.025974025974025976
2019-02-01,1505908,1,12,0.08333333333333333
2019-02-01,1506195,2,12,0.16666666666666666
2019-02-01,1506203,1,14,0.07142857142857142
2019-02-01,1506583,1,5,0.2
2019-02-01,1506708,1,16,0.0625
2019-02-01,1508100,1,38,0.02631578947368421
2019-02-01,1508126,1,12,0.08333333333333333
2019-02-01,1508407,1,14,0.07142857142857142
2019-02-01,1600303,2,167,0.011976047904191617
2019-02-01,1703800,1,4,0.25
2019-02-01,1705508,1,15,0.06666666666666667
2019-02-01,1706001,1,5,0.2
2019-02-01,1706506,1,4,0.25
2019-02-01,1708304,1,2,0.5
2019-02-01,1711902,1,4,0.25
2019-02-01,1713304,1,3,0.3333333333333333
2019-02-01,1713809,1,1,1.0
2019-02-01,1716109,1,22,0.045454545454545456
2019-02-01,1718808,1,3,0.3333333333333333
2019-02-01,1721000,1,87,0.011494252873563218
2019-02-01,2101202,2,48,0.041666666666666664
2019-02-01,2101400,1,33,0.030303030303030304
2019-02-01,2102556,1,4,0.25
2019-02-01,2103000,1,65,0.015384615384615385
2019-02-01,2103208,1,32,0.03125
2019-02-01,2103257,1,6,0.16666666666666666
2019-02-01,2103307,1,50,0.02
2019-02-01,2104107,1,4,0.25
2019-02-01,2105005,1,8,0.125
2019-02-01,2105203,1,7,0.14285714285714285
2019-02-01,2105302,1,147,0.006802721088435374
2019-02-01,2105906,1,9,0.1111111111111111
2019-02-01,2106755,1,10,0.1
2019-02-01,2107506,1,45,0.022222222222222223
2019-02-01,2108603,1,38,0.02631578947368421
2019-02-01,2109551,1,4,0.25
2019-02-01,2109908,2,49,0.04081632653061224
2019-02-01,2110708,1,11,0.09090909090909091
2019-02-01,2111300,3,411,0.0072992700729927005
2019-02-01,2112209,1,63,0.015873015873015872
2019-02-01,2112308,1,10,0.1
2019-02-01,2112704,1,17,0.058823529411764705
2019-02-01,2200251,1,5,0.2
2019-02-01,2200301,1,11,0.09090909090909091
2019-02-01,2200400,1,17,0.058823529411764705
2019-02-01,2200608,1,5,0.2
2019-02-01,2201739,2,4,0.5
2019-02-01,2203107,1,9,0.1111111111111111
2019-02-01,2203404,1,5,0.2
2019-02-01,2203503,1,11,0.09090909090909091
2019-02-01,2207009,1,16,0.0625
2019-02-01,2207702,2,75,0.02666666666666667
2019-02-01,2207959,1,5,0.2
2019-02-01,2209104,1,6,0.16666666666666666
2019-02-01,2209302,1,3,0.3333333333333333
2019-02-01,2211001,8,389,0.02056555269922879
2019-02-01,2211100,1,25,0.04
2019-02-01,2301109,1,38,0.02631578947368421
2019-02-01,2302305,2,20,0.1
2019-02-01,2302404,1,23,0.043478260869565216
2019-02-01,2302503,1,27,0.037037037037037035
2019-02-01,2302602,2,21,0.09523809523809523
2019-02-01,2303709,2,145,0.013793103448275862
2019-02-01,2303808,1,11,0.09090909090909091
2019-02-01,2304400,10,1144,0.008741258741258742
2019-02-01,2305308,1,19,0.05263157894736842
2019-02-01,2305407,1,29,0.034482758620689655
2019-02-01,2305506,1,69,0.014492753623188406
2019-02-01,2305803,1,25,0.04
2019-02-01,2306009,1,7,0.14285714285714285
2019-02-01,2306702,1,7,0.14285714285714285
2019-02-01,2307304,2,153,0.013071895424836602
2019-02-01,2308104,1,21,0.047619047619047616
2019-02-01,2308708,2,39,0.05128205128205128
2019-02-01,2308906,5,18,0.2777777777777778
2019-02-01,2309003,1,4,0.25
2019-02-01,2309201,1,7,0.14285714285714285
2019-02-01,2309458,1,14,0.07142857142857142
2019-02-01,2309607,1,35,0.02857142857142857
2019-02-01,2309706,1,24,0.041666666666666664
2019-02-01,2310308,2,21,0.09523809523809523
2019-02-01,2310852,1,12,0.08333333333333333
2019-02-01,2311306,1,41,0.024390243902439025
2019-02-01,2311603,1,10,0.1
2019-02-01,2312007,1,12,0.08333333333333333
2019-02-01,2312908,2,80,0.025
2019-02-01,2313351,1,7,0.14285714285714285
2019-02-01,2313609,1,14,0.07142857142857142
2019-02-01,2314102,2,24,0.08333333333333333
2019-02-01,2401008,1,14,0.07142857142857142
2019-02-01,2402006,1,31,0.03225806451612903
2019-02-01,2403103,1,20,0.05
2019-02-01,2404507,1,5,0.2
2019-02-01,2408102,3,414,0.007246376811594203
2019-02-01,2408201,1,14,0.07142857142857142
2019-02-01,2410207,1,8,0.125
2019-02-01,2410405,2,9,0.2222222222222222
2019-02-01,2412005,1,40,0.025
2019-02-01,2414407,1,16,0.0625
2019-02-01,2500403,1,11,0.09090909090909091
2019-02-01,2503704,1,26,0.038461538461538464
2019-02-01,2504009,1,221,0.004524886877828055
2019-02-01,2505600,1,2,0.5
2019-02-01,2506301,1,24,0.041666666666666664
2019-02-01,2507507,4,431,0.009280742459396751
2019-02-01,2509701,1,22,0.045454545454545456
2019-02-01,2511301,1,9,0.1111111111111111
2019-02-01,2512507,1,26,0.038461538461538464
2019-02-01,2514602,1,3,0.3333333333333333
2019-02-01,2515302,1,32,0.03125
2019-02-01,2601201,1,43,0.023255813953488372
2019-02-01,2601706,1,48,0.020833333333333332
2019-02-01,2602100,1,26,0.038461538461538464
2019-02-01,2602209,1,17,0.058823529411764705
2019-02-01,2602803,2,24,0.08333333333333333
2019-02-01,2602902,1,90,0.011111111111111112
2019-02-01,2604007,1,35,0.02857142857142857
2019-02-01,2604106,2,159,0.012578616352201259
2019-02-01,2605301,1,19,0.05263157894736842
2019-02-01,2605905,2,15,0.13333333333333333
2019-02-01,2606804,1,46,0.021739130434782608
2019-02-01,2607208,1,42,0.023809523809523808
2019-02-01,2607505,2,15,0.13333333333333333
2019-02-01,2607752,1,12,0.08333333333333333
2019-02-01,2607901,1,318,0.0031446540880503146
2019-02-01,2608909,1,29,0.034482758620689655
2019-02-01,2609600,1,236,0.00423728813559322
2019-02-01,2610400,1,5,0.2
2019-02-01,2610608,1,29,0.034482758620689655
2019-02-01,2610707,1,138,0.007246376811594203
2019-02-01,2611002,1,18,0.05555555555555555
2019-02-01,2611101,1,144,0.006944444444444444
2019-02-01,2611606,6,873,0.006872852233676976
2019-02-01,2611705,1,9,0.1111111111111111
2019-02-01,2612505,1,32,0.03125
2019-02-01,2614006,1,13,0.07692307692307693
2019-02-01,2614709,1,6,0.16666666666666666
2019-02-01,2616407,1,81,0.012345679012345678
2019-02-01,2700300,2,108,0.018518518518518517
2019-02-01,2702355,1,11,0.09090909090909091
2019-02-01,2703106,1,10,0.1
2019-02-01,2704302,4,499,0.008016032064128256
2019-02-01,2704401,1,14,0.07142857142857142
2019-02-01,2705101,1,16,0.0625
2019-02-01,2705507,1,11,0.09090909090909091
2019-02-01,2709152,1,19,0.05263157894736842
2019-02-01,2800308,3,288,0.010416666666666666
2019-02-01,2801207,2,17,0.11764705882352941
2019-02-01,2801306,2,25,0.08
2019-02-01,2801504,1,10,0.1
2019-02-01,2801702,1,9,0.1111111111111111
2019-02-01,2802908,1,58,0.017241379310344827
2019-02-01,2805406,1,9,0.1111111111111111
2019-02-01,2805505,1,18,0.05555555555555555
2019-02-01,2807402,1,24,0.041666666666666664
2019-02-01,2900207,1,10,0.1
2019-02-01,2902906,1,16,0.0625
2019-02-01,2903003,1,2,0.5
2019-02-01,2903607,1,9,0.1111111111111111
2019-02-01,2904506,1,10,0.1
2019-02-01,2904753,1,9,0.1111111111111111
2019-02-01,2905206,1,21,0.047619047619047616
2019-02-01,2906105,1,4,0.25
2019-02-01,2907509,1,30,0.03333333333333333
2019-02-01,2909208,1,10,0.1
2019-02-01,2910404,1,9,0.1111111111111111
2019-02-01,2910800,1,310,0.0032258064516129032
2019-02-01,2911857,1,9,0.1111111111111111
2019-02-01,2913200,1,12,0.08333333333333333
2019-02-01,2913309,1,10,0.1
2019-02-01,2914653,1,20,0.05
2019-02-01,2915007,1,10,0.1
2019-02-01,2915205,1,7,0.14285714285714285
2019-02-01,2916401,1,39,0.02564102564102564
2019-02-01,2916906,1,8,0.125
2019-02-01,2917508,2,48,0.041666666666666664
2019-02-01,2917706,1,17,0.058823529411764705
2019-02-01,2918407,1,118,0.00847457627118644
2019-02-01,2921054,1,6,0.16666666666666666
2019-02-01,2922300,1,19,0.05263157894736842
2019-02-01,2922854,1,5,0.2
2019-02-01,2923357,1,15,0.06666666666666667
2019-02-01,2923506,1,5,0.2
2019-02-01,2924009,1,58,0.017241379310344827
2019-02-01,2925303,1,63,0.015873015873015872
2019-02-01,2925907,1,17,0.058823529411764705
2019-02-01,2927408,5,1323,0.003779289493575208
2019-02-01,2927507,1,13,0.07692307692307693
2019-02-01,2929107,2,19,0.10526315789473684
2019-02-01,2929305,1,20,0.05
2019-02-01,2929602,1,9,0.1111111111111111
2019-02-01,2929909,2,16,0.125
2019-02-01,2930105,1,44,0.022727272727272728
2019-02-01,2931301,1,8,0.125
2019-02-01,2932903,2,50,0.04
2019-02-01,3101904,1,9,0.1111111111111111
2019-02-01,3104601,1,6,0.16666666666666666
2019-02-01,3105608,1,61,0.01639344262295082
2019-02-01,3106200,14,1180,0.011864406779661017
2019-02-01,3106705,1,152,0.006578947368421052
2019-02-01,3107307,1,22,0.045454545454545456
2019-02-01,3108008,1,12,0.08333333333333333
2019-02-01,3108107,1,4,0.25
2019-02-01,3109303,1,20,0.05
2019-02-01,3109907,1,10,0.1
2019-02-01,3110004,1,21,0.047619047619047616
2019-02-01,3110400,1,5,0.2
2019-02-01,3111101,2,9,0.2222222222222222
2019-02-01,3113305,1,24,0.041666666666666664
2019-02-01,3114006,1,9,0.1111111111111111
2019-02-01,3114204,1,9,0.1111111111111111
2019-02-01,3114303,1,14,0.07142857142857142
2019-02-01,3114402,1,11,0.09090909090909091
2019-02-01,3116605,1,14,0.07142857142857142
2019-02-01,3117702,1,12,0.08333333333333333
2019-02-01,3117836,1,5,0.2
2019-02-01,3118007,2,19,0.10526315789473684
2019-02-01,3118304,3,59,0.05084745762711865
2019-02-01,3119005,1,5,0.2
2019-02-01,3119302,1,18,0.05555555555555555
2019-02-01,3120706,1,2,0.5
2019-02-01,3122306,4,95,0.042105263157894736
2019-02-01,3126109,1,28,0.03571428571428571
2019-02-01,3126505,1,6,0.16666666666666666
2019-02-01,3126703,1,17,0.058823529411764705
2019-02-01,3127701,2,141,0.014184397163120567
2019-02-01,3128006,1,20,0.05
2019-02-01,3128808,1,7,0.14285714285714285
2019-02-01,3128907,1,2,0.5
2019-02-01,3129509,1,9,0.1111111111111111
2019-02-01,3129806,2,65,0.03076923076923077
2019-02-01,3131158,1,17,0.058823529411764705
2019-02-01,3131901,1,17,0.058823529411764705
2019-02-01,3132206,1,8,0.125
2019-02-01,3133709,1,8,0.125
2019-02-01,3133808,1,43,0.023255813953488372
2019-02-01,3134400,1,16,0.0625
2019-02-01,3136702,4,328,0.012195121951219513
2019-02-01,3137809,1,14,0.07142857142857142
2019-02-01,3139409,1,35,0.02857142857142857
2019-02-01,3140159,1,7,0.14285714285714285
2019-02-01,3140704,1,18,0.05555555555555555
2019-02-01,3140852,1,3,0.3333333333333333
2019-02-01,3141108,1,21,0.047619047619047616
2019-02-01,3141603,1,15,0.06666666666666667
2019-02-01,3142809,1,10,0.1
2019-02-01,3143302,1,158,0.006329113924050633
2019-02-01,3143906,1,71,0.014084507042253521
2019-02-01,3144102,1,16,0.0625
2019-02-01,3144300,1,29,0.034482758620689655
2019-02-01,3146107,1,23,0.043478260869565216
2019-02-01,3147006,1,35,0.02857142857142857
2019-02-01,3147105,2,32,0.0625
2019-02-01,3148004,1,73,0.0136986301369863
2019-02-01,3148103,1,53,0.018867924528301886
2019-02-01,3151206,1,28,0.03571428571428571
2019-02-01,3151800,1,79,0.012658227848101266
2019-02-01,3152006,1,21,0.047619047619047616
2019-02-01,3152808,2,7,0.2857142857142857
2019-02-01,3154002,1,15,0.06666666666666667
2019-02-01,3156700,1,58,0.017241379310344827
2019-02-01,3156908,1,11,0.09090909090909091
2019-02-01,3157708,2,5,0.4
2019-02-01,3157906,1,6,0.16666666666666666
2019-02-01,3158201,1,8,0.125
2019-02-01,3160702,1,24,0.041666666666666664
2019-02-01,3161007,1,11,0.09090909090909091
2019-02-01,3161106,1,35,0.02857142857142857
2019-02-01,3162104,1,20,0.05
2019-02-01,3162401,1,11,0.09090909090909091
2019-02-01,3162500,1,54,0.018518518518518517
2019-02-01,3166709,2,5,0.4
2019-02-01,3166907,1,6,0.16666666666666666
2019-02-01,3167202,2,82,0.024390243902439025
2019-02-01,3168507,1,7,0.14285714285714285
2019-02-01,3168606,2,79,0.02531645569620253
2019-02-01,3168705,1,29,0.034482758620689655
2019-02-01,3169604,1,5,0.2
2019-02-01,3170107,1,162,0.006172839506172839
2019-02-01,3170206,4,284,0.014084507042253521
2019-02-01,3170404,1,42,0.023809523809523808
2019-02-01,3170701,1,52,0.019230769230769232
2019-02-01,3171303,1,39,0.02564102564102564
2019-02-01,3200102,1,18,0.05555555555555555
2019-02-01,3200805,1,16,0.0625
2019-02-01,3201308,1,175,0.005714285714285714
2019-02-01,3202108,1,16,0.0625
2019-02-01,3202405,1,32,0.03125
2019-02-01,3202652,1,5,0.2
2019-02-01,3203007,2,14,0.14285714285714285
2019-02-01,3203908,1,24,0.041666666666666664
2019-02-01,3204500,1,9,0.1111111111111111
2019-02-01,3204559,1,20,0.05
2019-02-01,3204609,1,11,0.09090909090909091
2019-02-01,3204906,1,59,0.01694915254237288
2019-02-01,3205002,1,168,0.005952380952380952
2019-02-01,3205101,1,34,0.029411764705882353
2019-02-01,3205200,3,211,0.014218009478672985
2019-02-01,3205309,2,163,0.012269938650306749
2019-02-01,3300209,2,76,0.02631578947368421
2019-02-01,3300407,1,105,0.009523809523809525
2019-02-01,3300704,1,105,0.009523809523809525
2019-02-01,3301009,4,312,0.01282051282051282
2019-02-01,3301702,4,504,0.007936507936507936
2019-02-01,3302502,1,150,0.006666666666666667
2019-02-01,3303203,1,119,0.008403361344537815
2019-02-01,3303302,1,337,0.002967359050445104
2019-02-01,3303401,1,106,0.009433962264150943
2019-02-01,3304110,1,7,0.14285714285714285
2019-02-01,3304144,1,89,0.011235955056179775
2019-02-01,3304201,1,79,0.012658227848101266
2019-02-01,3304557,18,4493,0.0040062319163142665
2019-02-01,3304755,1,24,0.041666666666666664
2019-02-01,3304904,1,509,0.0019646365422396855
2019-02-01,3305109,1,310,0.0032258064516129032
2019-02-01,3305505,2,68,0.029411764705882353
2019-02-01,3305802,1,110,0.00909090909090909
2019-02-01,3306107,2,37,0.05405405405405406
2019-02-01,3306305,1,173,0.005780346820809248
2019-02-01,3501152,1,8,0.125
2019-02-01,3501608,1,95,0.010526315789473684
2019-02-01,3502804,2,123,0.016260162601626018
2019-02-01,3503703,1,2,0.5
2019-02-01,3503802,1,20,0.05
2019-02-01,3504008,2,59,0.03389830508474576
2019-02-01,3504107,3,70,0.04285714285714286
2019-02-01,3504503,1,50,0.02
2019-02-01,3505500,1,65,0.015384615384615385
2019-02-01,3506003,2,246,0.008130081300813009
2019-02-01,3506508,1,58,0.017241379310344827
2019-02-01,3506706,1,10,0.1
2019-02-01,3507100,1,7,0.14285714285714285
2019-02-01,3507605,1,100,0.01
2019-02-01,3509007,1,41,0.024390243902439025
2019-02-01,3509502,4,523,0.0076481835564053535
2019-02-01,3510500,1,57,0.017543859649122806
2019-02-01,3510609,3,128,0.0234375
2019-02-01,3511201,1,7,0.14285714285714285
2019-02-01,3511607,1,8,0.125
2019-02-01,3512803,1,21,0.047619047619047616
2019-02-01,3513009,1,101,0.009900990099009901
2019-02-01,3513108,1,13,0.07692307692307693
2019-02-01,3513405,1,53,0.018867924528301886
2019-02-01,3513801,1,153,0.006535947712418301
2019-02-01,3514403,1,32,0.03125
2019-02-01,3515129,1,4,0.25
2019-02-01,3515400,1,9,0.1111111111111111
2019-02-01,3516200,4,177,0.022598870056497175
2019-02-01,3516309,1,64,0.015625
2019-02-01,3517109,1,3,0.3333333333333333
2019-02-01,3518602,1,19,0.05263157894736842
2019-02-01,3518701,2,173,0.011560693641618497
