"Munic�pio";"Popula��o_residente"
"431337 NOVA SANTA RITA";29300
"431339 NOVO CABRAIS";4196
"431340 NOVO HAMBURGO";246748
"431342 NOVO MACHADO";3323
"431344 NOVO TIRADENTES";2211
"431346 NOVO XINGU";1719
"431349 NOVO BARREIRO";4164
"431350 OSORIO";45995
"431360 PAIM FILHO";3828
"431365 PALMARES DO SUL";11318
"431370 PALMEIRA DAS MISSOES";33303
"431380 PALMITINHO";7057
"431390 PANAMBI";43651
"431395 PANTANO GRANDE";9174
"431400 PARAI";7657
"431402 PARAISO DO SUL";7611
"431403 PARECI NOVO";3837
"431405 PAROBE";58272
"431406 PASSA SETE";5702
"431407 PASSO DO SOBRADO";6535
"431410 PASSO FUNDO";203275
"431413 PAULO BENTO";2293
"431415 PAVERAMA";8487
"431417 PEDRAS ALTAS";1982
"431420 PEDRO OSORIO";7730
"431430 PEJUCARA";3874
"431440 PELOTAS";342405
"431442 PICADA CAFE";5693
"431445 PINHAL";2579
"431446 PINHAL DA SERRA";1941
"431447 PINHAL GRANDE";4350
"431449 PINHEIRINHO DO VALE";4871
"431450 PINHEIRO MACHADO";12271
"431454 PINTO BANDEIRA";3003
"431455 PIRAPO";2304
"431460 PIRATINI";20663
"431470 PLANALTO";10084
"431475 POCO DAS ANTAS";2098
"431477 PONTAO";3904
"431478 PONTE PRETA";1547
"431480 PORTAO";37017
"431490 PORTO ALEGRE";1483771
"431500 PORTO LUCENA";4678
"431505 PORTO MAUA";2374
"431507 PORTO VERA CRUZ";1360
"431510 PORTO XAVIER";10246
"431513 POUSO NOVO";1639
"431514 PRESIDENTE LUCENA";2901
"431515 PROGRESSO";6244
"431517 PROTASIO ALVES";1947
"431520 PUTINGA";3919
"431530 QUARAI";22687
"431531 QUATRO IRMAOS";1854
"431532 QUEVEDOS";2788
"431535 QUINZE DE NOVEMBRO";3796
"431540 REDENTORA";11549
"431545 RELVADO";2090
"431550 RESTINGA SECA";15789
"431555 RIO DOS INDIOS";2752
"431560 RIO GRANDE";211005
"431570 RIO PARDO";38275
"431575 RIOZINHO";4653
"431580 ROCA SALES";11383
"431590 RODEIO BONITO";5867
"431595 ROLADOR";2323
"431600 ROLANTE";21308
"431610 RONDA ALTA";10601
"431620 RONDINHA";5130
"431630 ROQUE GONZALES";6847
"431640 ROSARIO DO SUL";39422
"431642 SAGRADA FAMILIA";2609
"431643 SALDANHA MARINHO";2650
"431645 SALTO DO JACUI";12449
"431647 SALVADOR DAS MISSOES";2733
"431650 SALVADOR DO SUL";7799
"431660 SANANDUVA";16270
"431670 SANTA BARBARA DO SUL";8010
"431673 SANTA CECILIA DO SUL";1639
"431675 SANTA CLARA DO SUL";6603
"431680 SANTA CRUZ DO SUL";130416
"431690 SANTA MARIA";282124
"431695 SANTA MARIA DO HERVAL";6349
"431697 SANTA MARGARIDA DO SUL";2562
"431700 SANTANA DA BOA VISTA";8098
"431710 SANT'ANA DO LIVRAMENTO";77027
"431720 SANTA ROSA";73254
"431725 SANTA TEREZA";1729
"431730 SANTA VITORIA DO PALMAR";29676
"431740 SANTIAGO";49425
"431750 SANTO ANGELO";77593
"431755 SANTO ANTONIO DO PALMA";2128
"431760 SANTO ANTONIO DA PATRULHA";42935
"431770 SANTO ANTONIO DAS MISSOES";10175
"431775 SANTO ANTONIO DO PLANALTO";2019
"431780 SANTO AUGUSTO";13885
"431790 SANTO CRISTO";14257
"431795 SANTO EXPEDITO DO SUL";2324
"431800 SAO BORJA";60282
"431805 SAO DOMINGOS DO SUL";3074
"431810 SAO FRANCISCO DE ASSIS";18335
"431820 SAO FRANCISCO DE PAULA";21727
"431830 SAO GABRIEL";62105
"431840 SAO JERONIMO";24248
"431842 SAO JOAO DA URTIGA";4657
"431843 SAO JOAO DO POLESINE";2552
"431844 SAO JORGE";2824
"431845 SAO JOSE DAS MISSOES";2537
"431846 SAO JOSE DO HERVAL";1971
"431848 SAO JOSE DO HORTENCIO";4804
"431849 SAO JOSE DO INHACORA";2073
"431850 SAO JOSE DO NORTE";27568
"431860 SAO JOSE DO OURO";6933
"431861 SAO JOSE DO SUL";2408
"431862 SAO JOSE DOS AUSENTES";3527
"431870 SAO LEOPOLDO";236835
"431880 SAO LOURENCO DO SUL";43582
"431890 SAO LUIZ GONZAGA";33468
"431900 SAO MARCOS";21556
"431910 SAO MARTINHO";5426
"431912 SAO MARTINHO DA SERRA";3234
"431915 SAO MIGUEL DAS MISSOES";7673
"431920 SAO NICOLAU";5265
"431930 SAO PAULO DAS MISSOES";5790
"431935 SAO PEDRO DA SERRA";3801
"431936 SAO PEDRO DAS MISSOES";2009
"431937 SAO PEDRO DO BUTIA";2947
"431940 SAO PEDRO DO SUL";16198
"431950 SAO SEBASTIAO DO CAI";25747
"431960 SAO SEPE";23621
"431970 SAO VALENTIM";3299
"431971 SAO VALENTIM DO SUL";2242
"431973 SAO VALERIO DO SUL";2727
"431975 SAO VENDELINO";2243
"431980 SAO VICENTE DO SUL";8721
"431990 SAPIRANGA";79535
"432000 SAPUCAIA DO SUL";141075
"432010 SARANDI";24489
"432020 SEBERI";10750
"432023 SEDE NOVA";2907
"432026 SEGREDO";7421
"432030 SELBACH";5100
"432032 SENADOR SALGADO FILHO";2779
"432035 SENTINELA DO SUL";5581
"432040 SERAFINA CORREA";17502
"432045 SERIO";1960
"432050 SERTAO";5415
"432055 SERTAO SANTANA";6486
"432057 SETE DE SETEMBRO";1970
"432060 SEVERIANO DE ALMEIDA";3657
"432065 SILVEIRA MARTINS";2384
"432067 SINIMBU";10172
"432070 SOBRADINHO";14967
"432080 SOLEDADE";31002
"432085 TABAI";4719
"432090 TAPEJARA";24111
"432100 TAPERA";10584
"432110 TAPES";17300
"432120 TAQUARA";57412
"432130 TAQUARI";26862
"432132 TAQUARUCU DO SUL";3072
"432135 TAVARES";5481
"432140 TENENTE PORTELA";13485
"432143 TERRA DE AREIA";11108
"432145 TEUTONIA";33232
"432146 TIO HUGO";3030
"432147 TIRADENTES DO SUL";5704
"432149 TOROPI";2793
"432150 TORRES";38732
"432160 TRAMANDAI";51715
"432162 TRAVESSEIRO";2336
"432163 TRES ARROIOS";2668
"432166 TRES CACHOEIRAS";11053
"432170 TRES COROAS";28195
"432180 TRES DE MAIO";23906
"432183 TRES FORQUILHAS";2697
"432185 TRES PALMEIRAS";4271
"432190 TRES PASSOS";23906
"432195 TRINDADE DO SUL";5802
"432200 TRIUNFO";29538
"432210 TUCUNDUVA";5678
"432215 TUNAS";4569
"432218 TUPANCI DO SUL";1472
"432220 TUPANCIRETA";23948
"432225 TUPANDI";4855
"432230 TUPARENDI";7893
"432232 TURUCU";3438
"432234 UBIRETAMA";2015
"432235 UNIAO DA SERRA";1154
"432237 UNISTALDA";2338
"432240 URUGUAIANA";126970
"432250 VACARIA";66218
"432252 VALE VERDE";3497
"432253 VALE DO SOL";11781
"432254 VALE REAL";5913
"432255 VANINI";2113
"432260 VENANCIO AIRES";71554
"432270 VERA CRUZ";26863
"432280 VERANOPOLIS";26241
"432285 VESPASIANO CORREA";1815
"432290 VIADUTOS";4756
"432300 VIAMAO";255224
"432310 VICENTE DUTRA";4670
"432320 VICTOR GRAEFF";2882
"432330 VILA FLORES";3385
"432335 VILA LANGARO";2091
"432340 VILA MARIA";4358
"432345 VILA NOVA DO SUL";4280
"432350 VISTA ALEGRE";2752
"432360 VISTA ALEGRE DO PRATA";1561
"432370 VISTA GAUCHA";2851
"432375 VITORIA DAS MISSOES";3133
"432377 WESTFALIA";3014
"432380 XANGRI-LA";16408
"500020 AGUA CLARA";15522
"500025 ALCINOPOLIS";5343
"500060 AMAMBAI";39396
"500070 ANASTACIO";25135
"500080 ANAURILANDIA";9035
"500085 ANGELICA";10780
"500090 ANTONIO JOAO";8956
"500100 APARECIDA DO TABOADO";25745
"500110 AQUIDAUANA";47871
"500124 ARAL MOREIRA";12149
"500150 BANDEIRANTES";7250
"500190 BATAGUASSU";23024
"500200 BATAYPORA";11329
"500210 BELA VISTA";24629
"500215 BODOQUENA";7875
"500220 BONITO";21976
"500230 BRASILANDIA";11872
"500240 CAARAPO";30174
"500260 CAMAPUA";13711
"500270 CAMPO GRANDE";895982
"500280 CARACOL";6116
"500290 CASSILANDIA";21939
"500295 CHAPADAO DO SUL";25218
"500310 CORGUINHO";5947
"500315 CORONEL SAPUCAIA";15253
"500320 CORUMBA";111435
"500325 COSTA RICA";20823
"500330 COXIM";33370
"500345 DEODAPOLIS";12924
"500348 DOIS IRMAOS DO BURITI";11385
"500350 DOURADINA";5924
"500370 DOURADOS";222949
"500375 ELDORADO";12353
"500380 FATIMA DO SUL";19189
"500390 FIGUEIRAO";3051
"500400 GLORIA DE DOURADOS";9965
"500410 GUIA LOPES DA LAGUNA";9895
"500430 IGUATEMI";16078
"500440 INOCENCIA";7610
"500450 ITAPORA";24839
"500460 ITAQUIRAI";21142
"500470 IVINHEMA";23187
"500480 JAPORA";9110
"500490 JARAGUARI";7187
"500500 JARDIM";26097
"500510 JATEI";4027
"500515 JUTI";6712
"500520 LADARIO";23331
"500525 LAGUNA CARAPA";7341
"500540 MARACAJU";47083
"500560 MIRANDA";28013
"500568 MUNDO NOVO";18366
"500570 NAVIRAI";54878
"500580 NIOAQUE";13930
"500600 NOVA ALVORADA DO SUL";21882
"500620 NOVA ANDRADINA";54374
"500625 NOVO HORIZONTE DO SUL";3814
"500627 PARAISO DAS AGUAS";5555
"500630 PARANAIBA";42148
"500635 PARANHOS";14228
"500640 PEDRO GOMES";7674
"500660 PONTA PORA";92526
"500690 PORTO MURTINHO";17131
"500710 RIBAS DO RIO PARDO";24615
"500720 RIO BRILHANTE";37514
"500730 RIO NEGRO";4831
"500740 RIO VERDE DE MATO GROSSO";19919
"500750 ROCHEDO";5037
"500755 SANTA RITA DO PARDO";7851
"500769 SAO GABRIEL DO OESTE";26771
"500770 SETE QUEDAS";10791
"500780 SELVIRIA";6529
"500790 SIDROLANDIA";57665
"500793 SONORA";19274
"500795 TACURU";11552
"500797 TAQUARUSSU";3588
"500800 TERENOS";21806
"500830 TRES LAGOAS";121388
"500840 VICENTINA";6102
"510010 ACORIZAL";5358
"510020 AGUA BOA";25721
"510025 ALTA FLORESTA";51780
"510030 ALTO ARAGUAIA";19050
"510035 ALTO BOA VISTA";6776
"510040 ALTO GARCAS";12012
"510050 ALTO PARAGUAI";11356
"510060 ALTO TAQUARI";10847
"510080 APIACAS";10133
"510100 ARAGUAIANA";3102
"510120 ARAGUAINHA";947
"510125 ARAPUTANGA";16822
"510130 ARENAPOLIS";9607
"510140 ARIPUANA";22354
"510160 BARAO DE MELGACO";8162
"510170 BARRA DO BUGRES";34966
"510180 BARRA DO GARCAS";61018
"510185 BOM JESUS DO ARAGUAIA";6580
"510190 BRASNORTE";19700
"510250 CACERES";94376
"510260 CAMPINAPOLIS";15936
"510263 CAMPO NOVO DO PARECIS";35355
"510267 CAMPO VERDE";41887
"510268 CAMPOS DE JULIO";6891
"510269 CANABRAVA DO NORTE";4745
"510270 CANARANA";21579
"510279 CARLINDA";10306
"510285 CASTANHEIRA";8716
"510300 CHAPADA DOS GUIMARAES";22073
"510305 CLAUDIA";12149
"510310 COCALINHO";5698
"510320 COLIDER";33437
"510325 COLNIZA";38582
"510330 COMODORO";20763
"510335 CONFRESA";30933
"510336 CONQUISTA D'OESTE";4038
"510337 COTRIGUACU";19750
"510340 CUIABA";613096
"510343 CURVELANDIA";5215
"510345 DENISE";9462
"510350 DIAMANTINO";22043
"510360 DOM AQUINO";8129
"510370 FELIZ NATAL";14191
"510380 FIGUEIROPOLIS D'OESTE";3494
"510385 GAUCHA DO NORTE";7648
"510390 GENERAL CARNEIRO";5622
"510395 GLORIA D'OESTE";3026
"510410 GUARANTA DO NORTE";35816
"510420 GUIRATINGA";15526
"510450 INDIAVAI";2752
"510452 IPIRANGA DO NORTE";7652
"510454 ITANHANGA";6737
"510455 ITAUBA";3802
"510460 ITIQUIRA";13372
"510480 JACIARA";27413
"510490 JANGADA";8336
"510500 JAURU";8793
"510510 JUARA";34965
"510515 JUINA";41010
"510517 JURUENA";15849
"510520 JUSCIMEIRA";11229
"510523 LAMBARI D'OESTE";6124
"510525 LUCAS DO RIO VERDE";65534
"510530 LUCIARA";2080
"510550 VILA BELA DA SANTISSIMA TRINDADE";16128
"510558 MARCELANDIA";10499
"510560 MATUPA";16566
"510562 MIRASSOL D'OESTE";27743
"510590 NOBRES";15336
"510600 NORTELANDIA";5989
"510610 NOSSA SENHORA DO LIVRAMENTO";13113
"510615 NOVA BANDEIRANTES";15313
"510617 NOVA NAZARE";3849
"510618 NOVA LACERDA";6640
"510619 NOVA SANTA HELENA";3718
"510620 NOVA BRASILANDIA";3845
"510621 NOVA CANAA DO NORTE";12786
"510622 NOVA MUTUM";45378
"510623 NOVA OLIMPIA";20301
"510624 NOVA UBIRATA";11935
"510625 NOVA XAVANTINA";21412
"510626 NOVO MUNDO";9178
"510627 NOVO HORIZONTE DO NORTE";4033
"510628 NOVO SAO JOAQUIM";5081
"510629 PARANAITA";11227
"510630 PARANATINGA";22630
"510631 NOVO SANTO ANTONIO";2640
"510637 PEDRA PRETA";17218
"510642 PEIXOTO DE AZEVEDO";34976
"510645 PLANALTO DA SERRA";2662
"510650 POCONE";33244
"510665 PONTAL DO ARAGUAIA";6711
"510670 PONTE BRANCA";1576
"510675 PONTES E LACERDA";45436
"510677 PORTO ALEGRE DO NORTE";12517
"510680 PORTO DOS GAUCHOS";5381
"510682 PORTO ESPERIDIAO";12017
"510685 PORTO ESTRELA";2963
"510700 POXOREO";16321
"510704 PRIMAVERA DO LESTE";61971
"510706 QUERENCIA";17479
"510710 SAO JOSE DOS QUATRO MARCOS";18906
"510715 RESERVA DO CABACAL";2732
"510718 RIBEIRAO CASCALHEIRA";10206
"510719 RIBEIRAOZINHO";2405
"510720 RIO BRANCO";5153
"510724 SANTA CARMEM";4525
"510726 SANTO AFONSO";3146
"510729 SAO JOSE DO POVO";4020
"510730 SAO JOSE DO RIO CLARO";20664
"510735 SAO JOSE DO XINGU";5595
"510740 SAO PEDRO DA CIPA";4719
"510757 RONDOLANDIA";4001
"510760 RONDONOPOLIS";232530
"510770 ROSARIO OESTE";17164
"510774 SANTA CRUZ DO XINGU";2564
"510775 SALTO DO CEU";3365
"510776 SANTA RITA DO TRIVELATO";3410
"510777 SANTA TEREZINHA";8371
"510779 SANTO ANTONIO DO LESTE";5167
"510780 SANTO ANTONIO DO LEVERGER";16811
"510785 SAO FELIX DO ARAGUAIA";11749
"510787 SAPEZAL";25874
"510788 SERRA NOVA DOURADA";1650
"510790 SINOP";142996
"510792 SORRISO";90086
"510794 TABAPORA";9504
"510795 TANGARA DA SERRA";103757
"510800 TAPURAH";13705
"510805 TERRA NOVA DO NORTE";9664
"510810 TESOURO";3723
"510820 TORIXOREU";3609
"510830 UNIAO DO SUL";3525
"510835 VALE DE SAO DOMINGOS";3127
"510840 VARZEA GRANDE";284619
"510850 VERA";11536
"510860 VILA RICA";26037
"510880 NOVA GUARITA";4523
"510885 NOVA MARILANDIA";3276
"510890 NOVA MARINGA";8641
"510895 NOVA MONTE VERDE";9178
"520005 ABADIA DE GOIAS";8791
"520010 ABADIANIA";20044
"520013 ACREUNA";22354
"520015 ADELANDIA";2516
"520017 AGUA FRIA DE GOIAS";5729
"520020 AGUA LIMPA";1850
"520025 AGUAS LINDAS DE GOIAS";212449
"520030 ALEXANIA";27653
"520050 ALOANDIA";1995
"520055 ALTO HORIZONTE";6418
"520060 ALTO PARAISO DE GOIAS";7624
"520080 ALVORADA DO NORTE";8660
"520082 AMARALINA";3810
"520085 AMERICANO DO BRASIL";6116
"520090 AMORINOPOLIS";3125
"520110 ANAPOLIS";386935
"520120 ANHANGUERA";1149
"520130 ANICUNS";21855
"520140 APARECIDA DE GOIANIA";578176
"520145 APARECIDA DO RIO DOCE";2474
"520150 APORE";4198
"520160 ARACU";3522
"520170 ARAGARCAS";20104
"520180 ARAGOIANIA";10308
"520215 ARAGUAPAZ";7770
"520235 ARENOPOLIS";2612
"520250 ARUANA";9875
"520260 AURILANDIA";3123
"520280 AVELINOPOLIS";2417
"520310 BALIZA";5137
"520320 BARRO ALTO";11167
"520330 BELA VISTA DE GOIAS";29982
"520340 BOM JARDIM DE GOIAS";8856
"520350 BOM JESUS DE GOIAS";25216
"520355 BONFINOPOLIS";9700
"520357 BONOPOLIS";4405
"520360 BRAZABRANTES";3725
"520380 BRITANIA";5779
"520390 BURITI ALEGRE";9465
"520393 BURITI DE GOIAS";2488
"520396 BURITINOPOLIS";3290
"520400 CABECEIRAS";7993
"520410 CACHOEIRA ALTA";12483
"520420 CACHOEIRA DE GOIAS";1355
"520425 CACHOEIRA DOURADA";8067
"520430 CACU";16009
"520440 CAIAPONIA";18919
"520450 CALDAS NOVAS";91162
"520455 CALDAZINHA";3812
"520460 CAMPESTRE DE GOIAS";3625
"520465 CAMPINACU";3644
"520470 CAMPINORTE";12607
"520480 CAMPO ALEGRE DE GOIAS";7589
"520485 CAMPO LIMPO DE GOIAS";7789
"520490 CAMPOS BELOS";19887
"520495 CAMPOS VERDES";2141
"520500 CARMO DO RIO VERDE";10093
"520505 CASTELANDIA";3435
"520510 CATALAO";108819
"520520 CATURAI";5070
"520530 CAVALCANTE";9709
"520540 CERES";22180
"520545 CEZARINA";8603
"520547 CHAPADAO DO CEU";10167
"520549 CIDADE OCIDENTAL";71376
"520551 COCALZINHO DE GOIAS";20248
"520552 COLINAS DO SUL";3382
"520570 CORREGO DO OURO";2327
"520580 CORUMBA DE GOIAS";11106
"520590 CORUMBAIBA";9723
"520620 CRISTALINA";58987
"520630 CRISTIANOPOLIS";2966
"520640 CRIXAS";16949
"520650 CROMINIA";3486
"520660 CUMARI";2854
"520670 DAMIANOPOLIS";3311
"520680 DAMOLANDIA";2915
"520690 DAVINOPOLIS";2094
"520710 DIORAMA";2486
"520725 DOVERLANDIA";7322
"520735 EDEALINA";3699
"520740 EDEIA";12372
"520750 ESTRELA DO NORTE";3275
"520753 FAINA";6627
"520760 FAZENDA NOVA";5637
"520780 FIRMINOPOLIS";13294
"520790 FLORES DE GOIAS";16532
"520800 FORMOSA";121617
"520810 FORMOSO";4248
"520815 GAMELEIRA DE GOIAS";3800
"520830 DIVINOPOLIS DE GOIAS";4753
"520840 GOIANAPOLIS";11231
"520850 GOIANDIRA";5600
"520860 GOIANESIA";70084
"520870 GOIANIA";1516103
"520880 GOIANIRA";44286
"520890 GOIAS";22645
"520910 GOIATUBA";34096
"520915 GOUVELANDIA";5898
"520920 GUAPO";14209
"520929 GUARAITA";1993
"520940 GUARANI DE GOIAS";3893
"520945 GUARINOS";1794
"520960 HEITORAI";3724
"520970 HIDROLANDIA";21706
"520980 HIDROLINA";3560
"520990 IACIARA";13947
"520993 INACIOLANDIA";6194
"520995 INDIARA";15614
"521000 INHUMAS";52878
"521010 IPAMERI";26991
"521015 IPIRANGA DE GOIAS";2892
"521020 IPORA";31535
"521030 ISRAELANDIA";2800
"521040 ITABERAI";42901
"521056 ITAGUARI";4666
"521060 ITAGUARU";5246
"521080 ITAJA";4539
"521090 ITAPACI";22981
"521100 ITAPIRAPUA";4997
"521120 ITAPURANGA";25769
"521130 ITARUMA";7178
"521140 ITAUCU";8925
"521150 ITUMBIARA";104734
"521160 IVOLANDIA";2366
"521170 JANDAIA";6048
"521180 JARAGUA";50525
"521190 JATAI";100882
"521200 JAUPACI";2879
"521205 JESUPOLIS";2466
"521210 JOVIANIA";7387
"521220 JUSSARA";18478
"521225 LAGOA SANTA";1588
"521230 LEOPOLDO DE BULHOES";7654
"521250 LUZIANIA";208298
"521260 MAIRIPOTABA";2368
"521270 MAMBAI";8884
"521280 MARA ROSA";9511
"521290 MARZAGAO";2236
"521295 MATRINCHA";4351
"521300 MAURILANDIA";14080
"521305 MIMOSO DE GOIAS";2603
"521308 MINACU";29066
"521310 MINEIROS";66801
"521340 MOIPORA";1526
"521350 MONTE ALEGRE DE GOIAS";8606
"521370 MONTES CLAROS DE GOIAS";8053
"521375 MONTIVIDIU";13390
"521377 MONTIVIDIU DO NORTE";4479
"521380 MORRINHOS";46141
"521385 MORRO AGUDO DE GOIAS";2248
"521390 MOSSAMEDES";4287
"521400 MOZARLANDIA";15659
"521405 MUNDO NOVO";4885
"521410 MUTUNOPOLIS";3778
"521440 NAZARIO";9142
"521450 NEROPOLIS";29854
"521460 NIQUELANDIA";46388
"521470 NOVA AMERICA";2352
"521480 NOVA AURORA";2212
"521483 NOVA CRIXAS";12869
"521486 NOVA GLORIA";8165
"521487 NOVA IGUACU DE GOIAS";2929
"521490 NOVA ROMA";3264
"521500 NOVA VENEZA";9866
"521520 NOVO BRASIL";2913
"521523 NOVO GAMA";115711
"521525 NOVO PLANALTO";4495
"521530 ORIZONA";15615
"521540 OURO VERDE DE GOIAS";3751
"521550 OUVIDOR";6667
"521560 PADRE BERNARDO";33835
"521565 PALESTINA DE GOIAS";3464
"521570 PALMEIRAS DE GOIAS";28859
"521580 PALMELO";2381
"521590 PALMINOPOLIS";3584
"521600 PANAMA";2614
"521630 PARANAIGUARA";10057
"521640 PARAUNA";11002
"521645 PEROLANDIA";3129
"521680 PETROLINA DE GOIAS";10279
"521690 PILAR DE GOIAS";2254
"521710 PIRACANJUBA";24495
"521720 PIRANHAS";10385
"521730 PIRENOPOLIS";24910
"521740 PIRES DO RIO";31457
"521760 PLANALTINA";89918
"521770 PONTALINA";17819
"521800 PORANGATU";45394
"521805 PORTEIRAO";3881
"521810 PORTELANDIA";4011
"521830 POSSE";36907
"521839 PROFESSOR JAMIL";3250
"521850 QUIRINOPOLIS";50066
"521860 RIALMA";10918
"521870 RIANAPOLIS";4801
"521878 RIO QUENTE";4493
"521880 RIO VERDE";235647
"521890 RUBIATABA";19882
"521900 SANCLERLANDIA";7640
"521910 SANTA BARBARA DE GOIAS";6554
"521920 SANTA CRUZ DE GOIAS";2853
"521925 SANTA FE DE GOIAS";5459
"521930 SANTA HELENA DE GOIAS";38646
"521935 SANTA ISABEL";3809
"521940 SANTA RITA DO ARAGUAIA";8756
"521945 SANTA RITA DO NOVO DESTINO";3343
"521950 SANTA ROSA DE GOIAS";2333
"521960 SANTA TEREZA DE GOIAS";3355
"521970 SANTA TEREZINHA DE GOIAS";8747
"521971 SANTO ANTONIO DA BARRA";4821
"521973 SANTO ANTONIO DE GOIAS";6283
"521975 SANTO ANTONIO DO DESCOBERTO";74727
"521980 SAO DOMINGOS";13000
"521990 SAO FRANCISCO DE GOIAS";6258
"522000 SAO JOAO D'ALIANCA";13740
"522005 SAO JOAO DA PARAUNA";1381
"522010 SAO LUIS DE MONTES BELOS";33816
"522015 SAO LUIZ DO NORTE";5167
"522020 SAO MIGUEL DO ARAGUAIA";21993
"522026 SAO MIGUEL DO PASSA QUATRO";4057
"522028 SAO PATRICIO";2038
"522040 SAO SIMAO";20645
"522045 SENADOR CANEDO";115357
"522050 SERRANOPOLIS";8544
"522060 SILVANIA";20700
"522068 SIMOLANDIA";6849
"522070 SITIO D'ABADIA";3014
"522100 TAQUARAL DE GOIAS";3522
"522108 TERESINA DE GOIAS";3458
"522119 TEREZOPOLIS DE GOIAS";8043
"522130 TRES RANCHOS";2837
"522140 TRINDADE";127608
"522145 TROMBAS";3500
"522150 TURVANIA";4594
"522155 TURVELANDIA";5281
"522157 UIRAPURU";2856
"522160 URUACU";40541
"522170 URUANA";13843
"522180 URUTAI";3068
"522185 VALPARAISO DE GOIAS";168468
"522190 VARJAO";3827
"522200 VIANOPOLIS";13863
"522205 VICENTINOPOLIS";8745
"522220 VILA BOA";6171
"522230 VILA PROPICIO";5821
"530010 BRASILIA";3015268
